customer_id,tenure_months,monthly_charges,total_charges,contract_type,payment_method,internet_service,num_support_tickets,senior_citizen,churn
CUST_0718,49,76.39,3743.11,month-to-month,mailed_check,fiber_optic,9,0,0
CUST_0719,40,83.47,3338.8,one-year,credit_card,dsl,6,0,0
CUST_0720,31,53.44,1656.64,one-year,bank_transfer,none,4,0,1
CUST_0721,5,90.0,450.0,month-to-month,mailed_check,none,0,1,0
CUST_0722,20,37.12,742.4,one-year,electronic_check,dsl,2,0,0
CUST_0723,67,80.9,5420.3,month-to-month,bank_transfer,none,0,1,1
CUST_0724,67,30.43,2038.81,one-year,credit_card,none,9,0,0
CUST_0725,6,29.28,175.68,two-year,electronic_check,fiber_optic,9,1,0
CUST_0726,27,48.88,1319.76,month-to-month,electronic_check,dsl,8,1,0
CUST_0727,16,44.54,712.64,month-to-month,electronic_check,fiber_optic,0,0,1
CUST_0728,45,69.44,3124.8,one-year,bank_transfer,none,4,0,0
CUST_0729,40,75.19,3007.6,one-year,mailed_check,fiber_optic,2,0,0
CUST_0730,7,29.53,206.71,month-to-month,credit_card,dsl,6,0,0
CUST_0731,58,75.47,4377.26,one-year,electronic_check,fiber_optic,8,0,0
CUST_0732,60,71.1,4266.0,month-to-month,mailed_check,fiber_optic,7,1,1
CUST_0733,60,62.35,3741.0,month-to-month,bank_transfer,none,4,1,1
CUST_0734,43,90.99,3912.57,one-year,mailed_check,dsl,0,0,0
CUST_0735,45,63.08,2838.6,month-to-month,electronic_check,dsl,9,0,1
CUST_0736,52,93.58,4866.16,month-to-month,electronic_check,none,1,1,1
CUST_0737,52,73.15,3803.8,month-to-month,bank_transfer,none,2,1,1
CUST_0738,44,38.74,1704.56,two-year,mailed_check,dsl,9,1,0
CUST_0739,31,35.58,1102.98,two-year,credit_card,none,9,1,1
CUST_0740,60,49.28,2956.8,month-to-month,mailed_check,fiber_optic,4,1,1
CUST_0741,14,81.7,1143.8,two-year,mailed_check,dsl,7,0,1
CUST_0742,18,99.85,1797.3,two-year,credit_card,fiber_optic,2,1,0
CUST_0743,50,75.4,3770.0,one-year,bank_transfer,fiber_optic,5,1,0
CUST_0744,39,102.67,4004.13,one-year,electronic_check,fiber_optic,9,0,0
CUST_0745,66,56.38,3721.08,month-to-month,electronic_check,fiber_optic,5,0,1
CUST_0746,72,93.87,6758.64,one-year,credit_card,dsl,0,0,0
CUST_0747,51,76.27,3889.77,two-year,mailed_check,dsl,6,1,0
CUST_0748,23,62.74,1443.02,month-to-month,mailed_check,dsl,6,0,1
CUST_0749,17,32.08,545.36,month-to-month,credit_card,fiber_optic,7,1,0
CUST_0750,18,27.62,497.16,two-year,mailed_check,dsl,9,1,0
CUST_0751,59,65.85,3885.15,two-year,mailed_check,dsl,5,0,1
CUST_0752,1,72.01,72.01,two-year,bank_transfer,none,8,1,1
CUST_0753,70,71.87,5030.9,month-to-month,credit_card,none,7,1,1
CUST_0754,62,106.56,6606.72,month-to-month,bank_transfer,none,8,1,1
CUST_0755,11,67.1,738.1,two-year,credit_card,fiber_optic,7,0,0
CUST_0756,70,91.83,6428.1,one-year,credit_card,dsl,8,0,0
CUST_0757,66,101.54,6701.64,two-year,electronic_check,dsl,5,1,1
CUST_0758,5,82.55,412.75,two-year,electronic_check,none,9,1,1
CUST_0759,61,72.03,4393.83,two-year,credit_card,none,4,0,1
CUST_0760,11,31.41,345.51,month-to-month,electronic_check,dsl,2,1,1
CUST_0761,33,21.28,702.24,month-to-month,bank_transfer,none,2,1,1
CUST_0762,23,43.51,1000.73,two-year,bank_transfer,dsl,2,0,0
CUST_0763,11,107.06,1177.66,two-year,bank_transfer,dsl,6,1,1
CUST_0764,57,85.34,4864.38,month-to-month,bank_transfer,none,5,0,1
CUST_0765,15,24.73,370.95,one-year,mailed_check,dsl,4,1,0
CUST_0766,69,41.03,2831.07,two-year,mailed_check,dsl,4,0,0
CUST_0767,56,21.07,1179.92,one-year,mailed_check,none,5,0,1
CUST_0768,69,77.37,5338.53,one-year,electronic_check,dsl,4,1,0
CUST_0769,33,78.89,2603.37,one-year,mailed_check,none,3,0,0
CUST_0770,24,48.19,1156.56,month-to-month,credit_card,fiber_optic,0,1,1
CUST_0771,14,81.69,1143.66,one-year,bank_transfer,none,4,1,1
CUST_0772,4,75.75,303.0,month-to-month,bank_transfer,none,1,0,1
CUST_0773,17,53.84,915.28,two-year,bank_transfer,fiber_optic,2,1,0
CUST_0774,10,77.49,774.9,one-year,mailed_check,none,5,1,1
CUST_0775,10,44.96,449.6,month-to-month,mailed_check,dsl,5,0,1
CUST_0776,34,36.01,1224.34,month-to-month,mailed_check,fiber_optic,9,1,1
CUST_0777,63,29.76,1874.88,two-year,mailed_check,fiber_optic,9,0,0
CUST_0778,34,29.3,996.2,month-to-month,credit_card,none,4,1,1
CUST_0779,64,33.4,2137.6,two-year,credit_card,fiber_optic,6,1,1
CUST_0780,43,101.42,4361.06,two-year,credit_card,none,7,1,1
CUST_0781,9,68.61,617.49,month-to-month,mailed_check,none,7,0,1
CUST_0782,46,50.01,2300.46,one-year,mailed_check,fiber_optic,1,1,0
CUST_0783,44,27.24,1198.56,one-year,electronic_check,none,3,0,0
CUST_0784,50,79.47,3973.5,one-year,mailed_check,fiber_optic,5,1,1
CUST_0785,57,86.18,4912.26,month-to-month,credit_card,fiber_optic,0,0,1
CUST_0786,9,91.35,822.15,two-year,electronic_check,dsl,8,1,0
CUST_0787,3,23.33,69.99,month-to-month,electronic_check,none,0,1,1
CUST_0788,67,61.25,4103.75,two-year,bank_transfer,none,9,0,0
CUST_0789,5,86.19,430.95,one-year,credit_card,dsl,9,0,1
CUST_0790,17,21.29,361.93,two-year,credit_card,dsl,1,1,0
CUST_0791,9,93.6,842.4,month-to-month,credit_card,dsl,9,0,1
CUST_0792,26,58.36,1517.36,two-year,mailed_check,dsl,1,0,0
CUST_0793,28,88.78,2485.84,two-year,bank_transfer,dsl,1,0,1
CUST_0794,54,35.12,1896.48,one-year,bank_transfer,dsl,3,0,1
CUST_0795,49,89.99,4409.51,month-to-month,mailed_check,fiber_optic,0,0,1
CUST_0796,12,83.61,1003.32,two-year,electronic_check,dsl,7,0,1
CUST_0797,35,67.08,2347.8,one-year,bank_transfer,fiber_optic,9,0,0
CUST_0798,64,75.08,4805.12,month-to-month,electronic_check,dsl,6,0,1
CUST_0799,25,30.58,764.5,two-year,credit_card,none,5,0,0
CUST_0800,27,44.88,1211.76,month-to-month,credit_card,fiber_optic,7,1,1
CUST_0801,6,24.86,149.16,one-year,electronic_check,fiber_optic,6,1,1
CUST_0802,59,23.9,1410.1,two-year,credit_card,none,2,0,0
CUST_0803,63,66.34,4179.42,month-to-month,bank_transfer,none,7,1,1
CUST_0804,42,40.71,1709.82,month-to-month,electronic_check,fiber_optic,1,0,0
CUST_0805,26,53.8,1398.8,month-to-month,credit_card,dsl,9,1,1
CUST_0806,56,33.04,1850.24,two-year,mailed_check,fiber_optic,6,1,1
CUST_0807,25,76.88,1922.0,one-year,bank_transfer,dsl,2,0,0
CUST_0808,8,45.25,362.0,month-to-month,mailed_check,dsl,6,0,0
CUST_0809,29,99.78,2893.62,two-year,bank_transfer,none,9,0,0
CUST_0810,71,96.95,6883.45,month-to-month,mailed_check,none,7,0,1
CUST_0811,60,45.13,2707.8,two-year,mailed_check,none,3,0,0
CUST_0812,29,100.26,2907.54,two-year,bank_transfer,none,0,1,0
CUST_0813,6,109.21,655.26,two-year,credit_card,dsl,8,1,1
CUST_0814,13,60.72,789.36,month-to-month,credit_card,none,0,1,0
CUST_0815,17,52.26,888.42,month-to-month,credit_card,fiber_optic,7,1,1
CUST_0816,59,97.21,5735.39,two-year,credit_card,dsl,7,0,0
CUST_0817,52,36.65,1905.8,one-year,mailed_check,none,0,0,0
CUST_0818,43,67.78,2914.54,one-year,mailed_check,dsl,9,0,0
CUST_0819,11,75.84,834.24,one-year,credit_card,none,5,0,1
CUST_0820,47,61.88,2908.36,month-to-month,electronic_check,dsl,2,0,0
CUST_0821,27,32.46,876.42,one-year,bank_transfer,none,1,1,0
CUST_0822,27,87.79,2370.33,month-to-month,electronic_check,dsl,4,1,1
CUST_0823,9,53.55,481.95,one-year,mailed_check,none,8,0,0
CUST_0824,69,81.05,5592.45,two-year,electronic_check,dsl,9,1,0
CUST_0825,9,36.95,332.55,one-year,credit_card,fiber_optic,6,0,1
CUST_0826,10,29.84,298.4,one-year,credit_card,none,2,1,1
CUST_0827,27,66.86,1805.22,two-year,credit_card,dsl,6,0,0
CUST_0828,54,59.95,3237.3,two-year,credit_card,dsl,3,0,1
CUST_0829,30,95.15,2854.5,two-year,electronic_check,dsl,9,1,0
CUST_0830,42,63.75,2677.5,two-year,mailed_check,dsl,4,0,0
CUST_0831,40,35.46,1418.4,one-year,bank_transfer,dsl,5,1,0
CUST_0832,7,33.35,233.45,one-year,mailed_check,fiber_optic,9,0,0
CUST_0833,37,36.41,1347.17,month-to-month,bank_transfer,fiber_optic,3,0,1
CUST_0834,41,71.71,2940.11,one-year,electronic_check,dsl,2,0,0
CUST_0835,5,79.9,399.5,one-year,bank_transfer,dsl,7,0,1
CUST_0836,16,102.84,1645.44,one-year,mailed_check,fiber_optic,7,1,1
CUST_0837,70,107.8,7546.0,one-year,electronic_check,dsl,4,0,0
CUST_0838,57,50.48,2877.36,month-to-month,mailed_check,fiber_optic,2,0,1
CUST_0839,52,75.58,3930.16,month-to-month,mailed_check,dsl,1,1,1
CUST_0840,25,72.51,1812.75,month-to-month,electronic_check,fiber_optic,0,0,1
CUST_0841,58,80.94,4694.52,month-to-month,mailed_check,fiber_optic,7,1,1
CUST_0842,66,104.91,6924.06,two-year,electronic_check,dsl,2,1,0
CUST_0843,48,21.1,1012.8,one-year,electronic_check,dsl,7,0,1
CUST_0844,57,86.74,4944.18,one-year,mailed_check,dsl,2,1,0
CUST_0845,54,32.56,1758.24,two-year,credit_card,fiber_optic,3,1,0
CUST_0846,68,108.8,7398.4,month-to-month,mailed_check,fiber_optic,0,1,0
CUST_0847,35,57.31,2005.85,two-year,mailed_check,none,9,0,1
CUST_0848,49,46.05,2256.45,one-year,credit_card,dsl,9,1,0
CUST_0849,60,40.21,2412.6,month-to-month,bank_transfer,dsl,4,1,1
CUST_0850,37,57.54,2128.98,one-year,bank_transfer,fiber_optic,1,1,0
CUST_0851,9,73.9,665.1,one-year,mailed_check,none,6,1,0
CUST_0852,61,107.68,6568.48,month-to-month,electronic_check,none,9,0,0
CUST_0853,21,72.35,1519.35,month-to-month,electronic_check,dsl,2,1,1
CUST_0854,35,52.5,1837.5,two-year,electronic_check,fiber_optic,4,1,0
CUST_0855,10,66.25,662.5,two-year,bank_transfer,fiber_optic,9,0,0
CUST_0856,41,94.41,3870.81,two-year,electronic_check,dsl,5,0,0
CUST_0857,46,94.1,4328.6,month-to-month,bank_transfer,none,4,1,0
CUST_0858,53,50.63,2683.39,month-to-month,credit_card,fiber_optic,2,0,0
CUST_0859,72,75.21,5415.12,two-year,credit_card,dsl,7,0,1
CUST_0860,17,103.11,1752.87,one-year,electronic_check,dsl,5,0,0
CUST_0861,67,88.72,5944.24,one-year,bank_transfer,none,4,0,0
CUST_0862,16,40.01,640.16,two-year,bank_transfer,none,3,1,1
CUST_0863,17,108.3,1841.1,one-year,credit_card,fiber_optic,0,1,0
CUST_0864,6,37.67,226.02,month-to-month,credit_card,dsl,1,1,1
CUST_0865,39,80.08,3123.12,month-to-month,credit_card,none,3,0,1
CUST_0866,45,22.63,1018.35,month-to-month,electronic_check,none,5,1,1
CUST_0867,65,90.27,5867.55,two-year,bank_transfer,none,9,0,1
CUST_0868,2,67.6,135.2,two-year,bank_transfer,dsl,2,0,0
CUST_0869,13,103.18,1341.34,two-year,mailed_check,dsl,9,0,1
CUST_0870,14,36.28,507.92,one-year,mailed_check,dsl,3,0,0
CUST_0871,41,31.13,1276.33,month-to-month,bank_transfer,dsl,5,1,0
CUST_0872,6,27.4,164.4,one-year,credit_card,dsl,4,1,0
CUST_0873,40,81.83,3273.2,one-year,bank_transfer,none,6,1,0
CUST_0874,55,36.99,2034.45,month-to-month,mailed_check,none,5,0,1
CUST_0875,63,80.49,5070.87,one-year,mailed_check,none,1,0,1
CUST_0876,52,82.55,4292.6,month-to-month,bank_transfer,fiber_optic,5,0,1
CUST_0877,52,31.05,1614.6,one-year,mailed_check,dsl,9,1,0
CUST_0878,52,52.05,2706.6,two-year,mailed_check,dsl,8,1,1
CUST_0879,59,29.72,1753.48,one-year,mailed_check,dsl,3,0,1
CUST_0880,7,94.73,663.11,one-year,credit_card,fiber_optic,6,1,1
CUST_0881,13,88.42,1149.46,two-year,mailed_check,dsl,3,1,0
CUST_0882,63,65.43,4122.09,two-year,electronic_check,none,8,0,0
CUST_0883,5,109.16,545.8,month-to-month,mailed_check,dsl,5,1,1
CUST_0884,5,22.96,114.8,two-year,electronic_check,none,2,1,0
CUST_0885,40,84.42,3376.8,one-year,credit_card,none,7,1,0
CUST_0886,21,65.6,1377.6,one-year,electronic_check,dsl,9,1,0
CUST_0887,46,88.98,4093.08,one-year,electronic_check,fiber_optic,0,0,1
CUST_0888,47,51.4,2415.8,two-year,credit_card,none,5,1,1
CUST_0889,45,109.28,4917.6,one-year,electronic_check,fiber_optic,3,0,1
CUST_0890,40,73.33,2933.2,two-year,credit_card,dsl,1,1,1
CUST_0891,69,49.35,3405.15,one-year,mailed_check,none,8,1,1
CUST_0892,61,72.92,4448.12,one-year,mailed_check,none,6,1,0
CUST_0893,63,29.01,1827.63,two-year,bank_transfer,dsl,7,1,1
CUST_0894,39,52.7,2055.3,one-year,bank_transfer,dsl,1,0,0
CUST_0895,7,46.76,327.32,two-year,mailed_check,fiber_optic,9,0,0
CUST_0896,13,73.27,952.51,one-year,credit_card,none,8,1,1
CUST_0897,45,91.61,4122.45,two-year,electronic_check,none,4,1,0
CUST_0898,41,38.01,1558.41,one-year,electronic_check,none,8,1,0
CUST_0899,71,36.25,2573.75,month-to-month,bank_transfer,none,7,0,0
CUST_0900,60,44.11,2646.6,two-year,mailed_check,none,0,0,0
CUST_0901,19,41.63,790.97,two-year,electronic_check,dsl,6,1,0
CUST_0902,9,77.05,693.45,one-year,electronic_check,dsl,2,1,0
CUST_0903,31,56.53,1752.43,month-to-month,bank_transfer,fiber_optic,0,0,0
CUST_0904,40,61.77,2470.8,two-year,mailed_check,dsl,0,0,0
CUST_0905,18,22.62,407.16,one-year,bank_transfer,none,0,1,0
CUST_0906,8,97.36,778.88,month-to-month,electronic_check,none,4,0,0
CUST_0907,53,100.71,5337.63,two-year,credit_card,dsl,2,0,1
CUST_0908,65,103.96,6757.4,two-year,electronic_check,dsl,1,0,0
CUST_0909,41,49.64,2035.24,two-year,mailed_check,none,3,1,0
CUST_0910,14,35.76,500.64,one-year,mailed_check,dsl,4,0,0
CUST_0911,48,82.97,3982.56,month-to-month,electronic_check,none,6,1,1
CUST_0912,36,99.15,3569.4,month-to-month,electronic_check,dsl,5,1,1
CUST_0913,5,95.73,478.65,two-year,credit_card,none,3,1,0
CUST_0914,40,77.51,3100.4,two-year,electronic_check,none,1,0,0
CUST_0915,50,20.71,1035.5,one-year,electronic_check,dsl,1,0,0
CUST_0916,21,102.43,2151.03,two-year,electronic_check,none,6,0,1
CUST_0917,11,94.09,1034.99,one-year,mailed_check,none,6,1,0
CUST_0918,13,94.2,1224.6,two-year,electronic_check,none,1,1,0
CUST_0919,71,86.4,6134.4,one-year,credit_card,fiber_optic,2,1,0
CUST_0920,18,20.28,365.04,month-to-month,electronic_check,dsl,9,0,1
CUST_0921,32,66.47,2127.04,two-year,bank_transfer,none,6,1,0
CUST_0922,18,43.46,782.28,two-year,electronic_check,dsl,3,0,0
CUST_0923,24,55.41,1329.84,one-year,bank_transfer,fiber_optic,0,0,0
CUST_0924,60,37.84,2270.4,two-year,bank_transfer,fiber_optic,6,1,0
CUST_0925,20,28.02,560.4,one-year,bank_transfer,none,1,0,0
CUST_0926,56,89.6,5017.6,one-year,mailed_check,fiber_optic,3,0,1
CUST_0927,35,45.92,1607.2,one-year,mailed_check,fiber_optic,6,0,0
CUST_0928,37,85.4,3159.8,month-to-month,mailed_check,fiber_optic,6,0,1
CUST_0929,34,41.19,1400.46,one-year,bank_transfer,dsl,9,1,1
CUST_0930,61,31.99,1951.39,one-year,mailed_check,none,3,1,0
CUST_0931,33,26.58,877.14,two-year,credit_card,fiber_optic,5,0,0
CUST_0932,46,109.71,5046.66,two-year,credit_card,fiber_optic,4,1,0
CUST_0933,51,80.41,4100.91,month-to-month,credit_card,none,2,1,1
CUST_0934,64,103.73,6638.72,one-year,bank_transfer,fiber_optic,5,1,1
CUST_0935,15,48.19,722.85,month-to-month,mailed_check,dsl,5,1,1
CUST_0936,34,75.16,2555.44,one-year,electronic_check,dsl,2,1,0
CUST_0937,63,88.73,5589.99,month-to-month,mailed_check,fiber_optic,3,0,1
CUST_0938,24,23.23,557.52,one-year,bank_transfer,none,7,1,1
CUST_0939,64,23.67,1514.88,one-year,mailed_check,dsl,7,0,0
CUST_0940,19,31.13,591.47,month-to-month,bank_transfer,dsl,2,0,0
CUST_0941,35,70.69,2474.15,two-year,bank_transfer,none,0,0,0
CUST_0942,10,42.15,421.5,one-year,credit_card,dsl,0,1,0
CUST_0943,16,55.48,887.68,two-year,credit_card,dsl,2,0,1
CUST_0944,62,60.86,3773.32,one-year,credit_card,dsl,0,1,0
CUST_0945,17,39.02,663.34,month-to-month,electronic_check,dsl,0,0,0
CUST_0946,49,28.33,1388.17,one-year,bank_transfer,fiber_optic,6,0,1
CUST_0947,27,34.66,935.82,one-year,electronic_check,none,2,0,0
CUST_0948,56,86.23,4828.88,one-year,bank_transfer,dsl,1,1,0
CUST_0949,63,60.09,3785.67,one-year,mailed_check,dsl,9,1,1
CUST_0950,55,92.99,5114.45,two-year,bank_transfer,dsl,6,0,1
CUST_0951,44,107.59,4733.96,two-year,bank_transfer,none,2,1,0
CUST_0952,68,27.56,1874.08,one-year,mailed_check,fiber_optic,7,1,1
CUST_0953,17,81.59,1387.03,one-year,bank_transfer,none,6,1,0
CUST_0954,71,26.89,1909.19,month-to-month,credit_card,none,6,1,1
CUST_0955,33,51.99,1715.67,two-year,credit_card,none,0,0,0
CUST_0956,60,36.16,2169.6,month-to-month,mailed_check,fiber_optic,1,1,0
CUST_0957,39,48.26,1882.14,two-year,mailed_check,none,7,1,0
CUST_0958,24,39.0,936.0,month-to-month,electronic_check,none,1,1,0
CUST_0959,1,55.54,55.54,month-to-month,bank_transfer,none,7,1,0
CUST_0960,63,47.25,2976.75,two-year,electronic_check,none,6,1,1
CUST_0961,18,21.25,382.5,month-to-month,credit_card,none,3,0,1
CUST_0962,19,78.48,1491.12,one-year,bank_transfer,fiber_optic,4,1,1
CUST_0963,55,21.96,1207.8,month-to-month,bank_transfer,none,7,1,1
CUST_0964,58,72.67,4214.86,month-to-month,electronic_check,none,6,0,1
CUST_0965,14,76.74,1074.36,two-year,mailed_check,dsl,7,1,1
CUST_0966,52,63.75,3315.0,two-year,mailed_check,fiber_optic,0,0,0
CUST_0967,41,69.79,2861.39,one-year,mailed_check,dsl,1,1,0
CUST_0968,45,60.35,2715.75,one-year,credit_card,fiber_optic,4,0,0
CUST_0969,57,40.89,2330.73,month-to-month,electronic_check,none,7,0,0
CUST_0970,50,106.38,5319.0,two-year,electronic_check,dsl,2,0,1
CUST_0971,12,80.04,960.48,month-to-month,bank_transfer,fiber_optic,2,1,1
CUST_0972,54,104.87,5662.98,one-year,electronic_check,fiber_optic,3,0,0
CUST_0973,46,99.28,4566.88,one-year,bank_transfer,fiber_optic,8,0,0
CUST_0974,44,58.76,2585.44,two-year,bank_transfer,fiber_optic,8,0,0
CUST_0975,44,90.64,3988.16,month-to-month,electronic_check,fiber_optic,8,0,0
CUST_0976,57,91.91,5238.87,month-to-month,credit_card,none,9,0,0
CUST_0977,6,65.66,393.96,month-to-month,credit_card,fiber_optic,5,0,0
CUST_0978,57,88.58,5049.06,one-year,credit_card,fiber_optic,5,1,0
CUST_0979,16,96.37,1541.92,one-year,mailed_check,fiber_optic,3,1,0
CUST_0980,65,35.41,2301.65,one-year,electronic_check,none,6,1,0
CUST_0981,32,33.65,1076.8,two-year,mailed_check,fiber_optic,2,1,0
CUST_0982,53,100.83,5343.99,two-year,electronic_check,fiber_optic,7,0,0
CUST_0983,67,104.93,7030.31,month-to-month,electronic_check,dsl,6,0,1
CUST_0984,51,88.33,4504.83,two-year,bank_transfer,none,0,1,0
CUST_0985,71,98.62,7002.02,two-year,electronic_check,dsl,0,1,0
CUST_0986,19,83.03,1577.57,one-year,bank_transfer,none,9,1,0
CUST_0987,52,89.79,4669.08,one-year,credit_card,fiber_optic,8,1,1
CUST_0988,17,66.84,1136.28,two-year,electronic_check,fiber_optic,1,1,0
CUST_0989,21,22.11,464.31,two-year,electronic_check,fiber_optic,4,1,0
CUST_0990,15,85.88,1288.2,one-year,electronic_check,none,8,1,1
CUST_0991,16,60.39,966.24,two-year,credit_card,dsl,5,0,0
CUST_0992,69,96.0,6624.0,month-to-month,electronic_check,dsl,4,0,0
CUST_0993,67,86.38,5787.46,month-to-month,electronic_check,none,9,0,0
CUST_0994,47,60.89,2861.83,month-to-month,mailed_check,dsl,1,0,1
CUST_0995,17,62.86,1068.62,one-year,credit_card,dsl,8,1,0
CUST_0996,67,90.09,6036.03,one-year,mailed_check,none,6,1,0
CUST_0997,63,85.85,5408.55,one-year,bank_transfer,fiber_optic,8,0,0
CUST_0998,59,31.64,1866.76,two-year,credit_card,none,3,1,0
CUST_0999,21,104.97,2204.37,one-year,credit_card,none,6,0,1
CUST_1000,38,23.63,897.94,month-to-month,credit_card,dsl,4,1,1
